filename id form seg xpostag lem eng_translation org_tags_split processed_tags_split
P141530.conll r.3.1 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P141530.conll r.3.2 {gi}pisan bisag[basket] N bisag basket ['N'] ['n']
P141530.conll r.3.3 1(asz) 1(asz)[one] NU 1(asz) one ['NU'] ['num']
P141530.conll r.3.4 gur gur[unit] N gur unit ['N'] ['n']
P141530.conll r.3.5 gid2-bi gid[length]-bi[-ø] N.3-SG-NH-POSS.ABS gid length "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P141530.conll r.3.6 8(disz) 8(disz)[one] NU 8(disz) one ['NU'] ['num']
P141530.conll r.3.7 kusz3-ta kusz[unit]-ta N.ABL kusz unit "['N', 'ABL']" "['n', 'abl']"
P141530.conll r.4.1 a2-bi a[labor]-bi[-ø] N.3-SG-NH-POSS.ABS a labor "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P141530.conll r.4.2 u4 ud[day] N ud day ['N'] ['n']
P141530.conll r.4.3 3(u) 3(u)[ten] NU 3(u) ten ['NU'] ['num']
P141530.conll r.4.4 2(disz)-kam 2(disz)[one]-ak-am NU.GEN.COP-3-SG 2(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P141530.conll r.5.1 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P141530.conll r.5.2 {gi}ba-an-du8-du8 bandudu[seeding_basket] N bandudu seeding_basket ['N'] ['n']
P141530.conll r.6.1 a2-bi a[labor]-bi[-ø] N.3-SG-NH-POSS.ABS a labor "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P141530.conll r.6.2 u4 ud[day] N ud day ['N'] ['n']
P141530.conll r.6.3 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P141530.conll r.7.1 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P141530.conll r.7.2 4(disz) 4(disz)[one] NU 4(disz) one ['NU'] ['num']
P141530.conll r.7.3 {gi}gakkul2 gakkul[mash_tub] N gakkul mash_tub ['N'] ['n']
P141530.conll r.7.4 ab-ba abba[father] N abba father ['N'] ['n']
P141530.conll r.8.1 a2-bi a[labor]-bi[-ø] N.3-SG-NH-POSS.ABS a labor "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P141530.conll r.8.2 u4 ud[day] N ud day ['N'] ['n']
P141530.conll r.8.3 8(disz)-kam 8(disz)[one]-ak-am NU.GEN.COP-3-SG 8(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P141530.conll r.9.1 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P141530.conll r.9.2 {gi}ma-an-x _[_] N _ _ ['N'] ['n']
P141530.conll r.9.3 a2-bi a[labor]-bi[-ø] N.3-SG-NH-POSS.ABS a labor "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P141530.conll r.9.4 u4 ud[day] N ud day ['N'] ['n']
P141530.conll r.9.5 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P141530.conll r.10.1 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P141530.conll r.10.2 {gi}kid kid[mat] N kid mat ['N'] ['n']
P141530.conll r.10.3 ansze ansze[donkey] N ansze donkey ['N'] ['n']
P141530.conll r.10.4 du gin[quality_designation][-ø] NF.V.ABS gin quality_designation "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P141530.conll r.10.5 gid2 gid[length] N gid length ['N'] ['n']
P141530.conll r.10.6 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P141530.conll r.10.7 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P141530.conll r.10.8 kusz3-ta kusz[unit]-ta N.ABL kusz unit "['N', 'ABL']" "['n', 'abl']"
P141530.conll r.11.1 a2-bi a[labor]-bi[-ø] N.3-SG-NH-POSS.ABS a labor "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P141530.conll r.11.2 u4 ud[day] N ud day ['N'] ['n']
P141530.conll r.11.3 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P141530.conll r.12.1 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P141530.conll r.12.2 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P141530.conll r.12.3 {gi}ha-an-ka-ze2 hankaze[reed_product_type] N hankaze reed_product_type ['N'] ['n']
P141530.conll r.12.4 a2-bi a[labor]-bi[-ø] N.3-SG-NH-POSS.ABS a labor "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P141530.conll r.12.5 u4 ud[day] N ud day ['N'] ['n']
P141530.conll r.12.6 6(disz) 6(disz)[one] NU 6(disz) one ['NU'] ['num']
P141530.conll r.13.1 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P141530.conll r.13.2 {gi}si2-im-tum simtum[measuring_container] N simtum measuring_container ['N'] ['n']
P141530.conll r.13.3 a2-bi a[labor]-bi[-ø] N.3-SG-NH-POSS.ABS a labor "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P141530.conll r.13.4 u4 ud[day] N ud day ['N'] ['n']
P141530.conll r.13.5 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P141530.conll r.13.6 ... _[_] _ _ _ ['_'] ['_']
P141530.conll r.14.1 7(disz) 7(disz)[one] NU 7(disz) one ['NU'] ['num']
P141530.conll r.14.2 {gi}gur gur[measuring_vessel] N gur measuring_vessel ['N'] ['n']
P141530.conll r.14.3 nig2-ar3-ra nigara[groats] N nigara groats ['N'] ['n']
P141530.conll r.14.4 a2-bi a[labor]-bi[-ø] N.3-SG-NH-POSS.ABS a labor "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P141530.conll r.14.5 u4 ud[day] N ud day ['N'] ['n']
P141530.conll r.14.6 3(disz) 3(disz)[one] NU 3(disz) one ['NU'] ['num']
P141530.conll r.14.7 1/2(disz) 1/2(disz)[one] NU 2(disz) one ['NU'] ['num']
P141530.conll r.15.1 3(disz) 3(disz)[one] NU 3(disz) one ['NU'] ['num']
P141530.conll r.15.2 {gi}ba-an ban[measuring_container] N ban measuring_container ['N'] ['n']
P141530.conll r.15.3 haszhur haszhur[apple] N haszhur apple ['N'] ['n']
P141530.conll r.15.4 a2-bi a[labor]-bi[-ø] N.3-SG-NH-POSS.ABS a labor "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P141530.conll r.15.5 u4 ud[day] N ud day ['N'] ['n']
P141530.conll r.15.6 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P141530.conll r.16.1 6(disz) 6(disz)[one] NU 6(disz) one ['NU'] ['num']
P141530.conll r.16.2 {gi}gur gur[measuring_vessel] N gur measuring_vessel ['N'] ['n']
P141530.conll r.16.3 in-u innu[straw] N innu straw ['N'] ['n']
P141530.conll r.16.4 a2-bi a[labor]-bi[-ø] N.3-SG-NH-POSS.ABS a labor "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P141530.conll r.16.5 u4 ud[day] N ud day ['N'] ['n']
P141530.conll r.16.6 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P141530.conll r.16.7 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P141530.conll r.17.1 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P141530.conll r.17.2 {gi}pisan bisag[basket] N bisag basket ['N'] ['n']
P141530.conll r.17.3 zi3 zid[flour] N zid flour ['N'] ['n']
P141530.conll r.17.4 1(barig) 1(bariga)[measuring_container] N 1(bariga) measuring_container ['N'] ['n']
P141530.conll r.17.5 a2-bi a[labor]-bi[-ø] N.3-SG-NH-POSS.ABS a labor "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P141530.conll r.17.6 u4 ud[day] N ud day ['N'] ['n']
P141530.conll r.17.7 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P141530.conll r.18.1 1/2(disz) 1/2(disz)[one] NU 2(disz) one ['NU'] ['num']
P141530.conll r.18.2 sar sar[unit] N sar unit ['N'] ['n']
P141530.conll r.18.3 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P141530.conll r.18.4 gin2 gig[measuring_tool] N gig measuring_tool ['N'] ['n']
P141530.conll r.18.5 kid kid[mat] N kid mat ['N'] ['n']
P141530.conll r.18.6 a2-bi a[labor]-bi[-ø] N.3-SG-NH-POSS.ABS a labor "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P141530.conll r.18.7 u4 ud[day] N ud day ['N'] ['n']
P141530.conll r.18.8 3(disz) 3(disz)[one] NU 3(disz) one ['NU'] ['num']
P141530.conll r.19.1 kiszib3 kiszib[seal] N kiszib seal ['N'] ['n']
P141530.conll r.19.2 nin-geszkim-zi Ningeszkimzi[1][-ak] PN.GEN Ningeszkimzi Ningeszkimzi "['PN', 'GEN']" "['pn', 'gen', 'np']"
P141530.conll r.20.1 1(gesz2) 1(gesz)[sixty] NU 1(gesz) sixty ['NU'] ['num']
P141530.conll r.20.2 3(u) 3(u)[ten] NU 3(u) ten ['NU'] ['num']
P141530.conll r.20.3 9(disz) 9(disz)[one] NU 9(disz) one ['NU'] ['num']
P141530.conll r.20.4 1/2(disz) 1/2(disz)[one] NU 2(disz) one ['NU'] ['num']
P141530.conll r.20.5 gurusz gurusz[male] N gurusz male ['N'] ['n']
P141530.conll r.20.6 u4 ud[day] N ud day ['N'] ['n']
P141530.conll r.20.7 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P141530.conll r.20.8 a2 a[labor] N a labor ['N'] ['n']
P141530.conll r.20.9 u4-du8-a uduh[days_off]-'a N.L1 uduh days_off "['N', 'L1']" "['n', 'l1']"
P141530.conll r.21.1 ... _[_] _ _ _ ['_'] ['_']
P141530.conll r.21.2 sze sze[barley] N sze barley ['N'] ['n']
P141530.conll r.21.3 gur10-a gur[reap]-a NF.V.PT gur reap "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P141530.conll r.21.4 zar3 zar[sheaf] N zar sheaf ['N'] ['n']
P141530.conll r.21.5 tab-ba tab[double]-a NF.V.PT tab double "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P141530.conll r.21.6 ... _[_] _ _ _ ['_'] ['_']
P101314.conll o.1.1 x _[_] _ _ _ ['_'] ['_']
P101314.conll o.1.2 gu4 gud[ox] N gud ox ['N'] ['n']
P101314.conll o.1.3 u4 ud[day] N ud day ['N'] ['n']
P101314.conll o.1.4 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P101314.conll o.1.5 3(disz)-kam 3(disz)[one]-ak-am NU.GEN.COP-3-SG 3(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P101314.conll o.2.1 6(disz) 6(disz)[one] NU 6(disz) one ['NU'] ['num']
P101314.conll o.2.2 gu4 gud[ox] N gud ox ['N'] ['n']
P101314.conll o.2.3 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P101314.conll o.2.4 ab2 ab[cow] N ab cow ['N'] ['n']
P101314.conll o.3.1 sza3 szag[heart] N szag heart ['N'] ['n']
P101314.conll o.3.2 uri5{ki}-ma Urim[1]-ak[-'a] SN.GEN.L1 Urim Urim "['SN', 'GEN', 'L1']" "['sn', 'gen', 'l1', 'np']"
P101314.conll o.4.1 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P101314.conll o.4.2 gu4 gud[ox] N gud ox ['N'] ['n']
P101314.conll o.4.3 sza3 szag[heart] N szag heart ['N'] ['n']
P101314.conll o.4.4 unu{ki}-ga Unug[1]-ak[-'a] SN.GEN.L1 Unug Unug "['SN', 'GEN', 'L1']" "['sn', 'gen', 'l1', 'np']"
P101314.conll o.5.1 mu-kux(DU) mukur[delivery] N mukur delivery ['N'] ['n']
P101314.conll o.5.2 lugal lugal[king][-ra] N.DAT-H lugal king "['N', 'DAT-H']" "['n', 'dat-h']"
P101314.conll o.6.1 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P101314.conll o.6.2 gu4 gud[ox] N gud ox ['N'] ['n']
P101314.conll o.6.3 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P101314.conll o.6.4 ab2 ab[cow] N ab cow ['N'] ['n']
P101314.conll o.6.5 uri5{ki}-sze3 Urim[1]-sze SN.TERM Urim Urim "['SN', 'TERM']" "['sn', 'term', 'np']"
P101314.conll o.7.1 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P101314.conll o.7.2 8(disz) 8(disz)[one] NU 8(disz) one ['NU'] ['num']
P101314.conll o.7.3 gu4 gud[ox] N gud ox ['N'] ['n']
P101314.conll o.7.4 lu2 lu[person] N lu person ['N'] ['n']
P101314.conll o.7.5 mar-ha-szi{ki} Marhaszi[1][-ak][-ak] SN.GEN.GEN Marhaszi Marhaszi "['SN', 'GEN', 'GEN']" "['sn', 'gen', 'gen', 'np']"
P101314.conll o.8.1 ki ki[place] N ki place ['N'] ['n']
P101314.conll o.8.2 a-hu-ni-ta Ahuni[1][-ak]-ta PN.GEN.ABL Ahuni Ahuni "['PN', 'GEN', 'ABL']" "['pn', 'gen', 'abl', 'np']"
P101314.conll r.1.1 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P101314.conll r.1.2 gu4 gud[ox] N gud ox ['N'] ['n']
P101314.conll r.1.3 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P101314.conll r.1.4 ab2 ab[cow] N ab cow ['N'] ['n']
P101314.conll r.2.1 uri5{ki}-sze3 Urim[1]-sze SN.TERM Urim Urim "['SN', 'TERM']" "['sn', 'term', 'np']"
P101314.conll r.3.1 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P101314.conll r.3.2 6(disz) 6(disz)[one] NU 6(disz) one ['NU'] ['num']
P101314.conll r.3.3 gu4 gud[ox] N gud ox ['N'] ['n']
P101314.conll r.3.4 lu2 lu[person] N lu person ['N'] ['n']
P101314.conll r.3.5 mar-ha-szi{ki} Marhaszi[1][-ak][-ak] SN.GEN.GEN Marhaszi Marhaszi "['SN', 'GEN', 'GEN']" "['sn', 'gen', 'gen', 'np']"
P101314.conll r.4.1 ki ki[place] N ki place ['N'] ['n']
P101314.conll r.4.2 lu2-dingir-ra-ta Ludingira[1][-ak]-ta PN.GEN.ABL Ludingira Ludingira "['PN', 'GEN', 'ABL']" "['pn', 'gen', 'abl', 'np']"
P101314.conll r.5.1 szunigin szunigin[total] N szunigin total ['N'] ['n']
P101314.conll r.5.2 1(gesz2) 1(gesz)[sixty] NU 1(gesz) sixty ['NU'] ['num']
P101314.conll r.5.3 3(u) 3(u)[ten] NU 3(u) ten ['NU'] ['num']
P101314.conll r.5.4 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P101314.conll r.5.5 gu4 gud[ox] N gud ox ['N'] ['n']
P101314.conll r.6.1 szunigin szunigin[total] N szunigin total ['N'] ['n']
P101314.conll r.6.2 3(u) 3(u)[ten] NU 3(u) ten ['NU'] ['num']
P101314.conll r.6.3 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P101314.conll r.6.4 ab2 ab[cow] N ab cow ['N'] ['n']
P101314.conll r.7.1 ki ki[place] N ki place ['N'] ['n']
P101314.conll r.7.2 ab-ba-sa6-ga-ta Abbasaga[1][-ak]-ta PN.GEN.ABL Abbasaga Abbasaga "['PN', 'GEN', 'ABL']" "['pn', 'gen', 'abl', 'np']"
P101314.conll r.8.1 {d}en-lil2-la2 Enlila[1][-e] PN.ERG Enlila Enlila "['PN', 'ERG']" "['pn', 'erg', 'np']"
P101314.conll r.8.2 i3-dab5 i[-n]-dab[seize][-ø] FIN.3-SG-H-A.V.3-SG-P -dab seize "['FIN', '3-SG-H-A', 'V', '3-SG-P']" "['fin', '3-sg-h-a', 'vblex', '3-sg-p']"
P101314.conll r.9.1 iti iti[month] N iti month ['N'] ['n']
P101314.conll r.9.2 a2-ki-ti Akiti[1][-'a] MN.L1 Akiti Akiti "['MN', 'L1']" "['mn', 'l1', 'np']"
P101314.conll r.10.1 mu mu[year] N mu year ['N'] ['n']
P101314.conll r.10.2 {d}amar-{d}suen Amarsuen[1] RN Amarsuen Amarsuen ['RN'] "['rn', 'np']"
P101314.conll r.10.3 lugal lugal[king] N lugal king ['N'] ['n']
P101314.conll l.1.1 2(gesz2) 2(gesz)[sixty] NU 2(gesz) sixty ['NU'] ['num']
P101314.conll l.1.2 4(disz) 4(disz)[one] NU 4(disz) one ['NU'] ['num']
P340047.conll o.1.1 pisan-dub-ba bisagdubak[filing_basket] N bisagdubak filing_basket ['N'] ['n']
P340047.conll o.2.1 nig2-ka9-ak nigSZID[account] N nigSZID account ['N'] ['n']
P340047.conll o.2.2 lu2 lu[person] N lu person ['N'] ['n']
P340047.conll o.2.3 nig2-dab5-ba-ke4-ne nigdab[requisitions]-ak-ene[-ø] N.GEN.PL.ABS nigdab requisitions "['N', 'GEN', 'PL', 'ABS']" "['n', 'gen', 'pl', 'abs']"
P340047.conll o.3.1 sza3 szag[heart] N szag heart ['N'] ['n']
P340047.conll o.3.2 pisan bisag[basket] N bisag basket ['N'] ['n']
P340047.conll o.3.3 a-a-kal-la Ayakala[1] PN Ayakala Ayakala ['PN'] "['pn', 'np']"
P340047.conll o.3.4 ensi2-ka ensik[ruler]-ak-ak[-'a] N.GEN.GEN.L1 ensik ruler "['N', 'GEN', 'GEN', 'L1']" "['n', 'gen', 'gen', 'l1']"
P340047.conll r.1.1 i3-gal2 i[-ni]-gal[be][-ø] FIN.L1.V.3-SG-S -gal be "['FIN', 'L1', 'V', '3-SG-S']" "['fin', 'l1', 'vblex', '3-sg-s']"
P340047.conll r.2.1 mu mu[year] N mu year ['N'] ['n']
P340047.conll r.2.2 {d}szu-{d}suen Szusuen[1] RN Szusuen Szusuen ['RN'] "['rn', 'np']"
P340047.conll r.2.3 lugal lugal[king] N lugal king ['N'] ['n']
P340047.conll r.2.4 uri5{ki}-ma-ke4 Urim[1]-ak-e SN.GEN.ERG Urim Urim "['SN', 'GEN', 'ERG']" "['sn', 'gen', 'erg', 'np']"
P340047.conll r.2.5 ma-da mada[land] N mada land ['N'] ['n']
P340047.conll r.2.6 za-ab-sza-li{ki} Zabszali[1][-ak][-ø] SN.GEN.ABS Zabszali Zabszali "['SN', 'GEN', 'ABS']" "['sn', 'gen', 'abs', 'np']"
P340047.conll r.2.7 mu-hul mu[-n]-hulu[destroy][-ø] VEN.3-SG-H-A.V.3-SG-P -hulu destroy "['VEN', '3-SG-H-A', 'V', '3-SG-P']" "['ven', '3-sg-h-a', 'vblex', '3-sg-p']"
P106778.conll o.1.1 1(gesz'u) 1(gesz'u)[six_hundred] NU 1(gesz'u) six_hundred ['NU'] ['num']
P106778.conll o.1.2 8(gesz2) 8(gesz2)[sixty] NU 8(gesz2) sixty ['NU'] ['num']
P106778.conll o.1.3 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P106778.conll o.1.4 4(disz) 4(disz)[one] NU 4(disz) one ['NU'] ['num']
P106778.conll o.1.5 gurusz gurusz[male] N gurusz male ['N'] ['n']
P106778.conll o.1.6 u4 ud[day] N ud day ['N'] ['n']
P106778.conll o.1.7 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P106778.conll o.2.1 a2 a[labor] N a labor ['N'] ['n']
P106778.conll o.2.2 u4-du8-a uduh[days_off]-'a N.L1 uduh days_off "['N', 'L1']" "['n', 'l1']"
P106778.conll o.3.1 6(disz) 6(disz)[one] NU 6(disz) one ['NU'] ['num']
P106778.conll o.3.2 gurusz gurusz[male] N gurusz male ['N'] ['n']
P106778.conll o.3.3 u4 ud[day] N ud day ['N'] ['n']
P106778.conll o.3.4 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P106778.conll o.4.1 a-pi4-sal4{ki} Apisal[1][-'a] FN.L1 Apisal Apisal "['FN', 'L1']" "['fn', 'l1', 'np']"
P106778.conll o.4.2 gub-ba gub[assigned]-a NF.V.PT gub assigned "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P106778.conll o.5.1 6(disz) 6(disz)[one] NU 6(disz) one ['NU'] ['num']
P106778.conll o.5.2 gurusz gurusz[male] N gurusz male ['N'] ['n']
P106778.conll o.5.3 u4 ud[day] N ud day ['N'] ['n']
P106778.conll o.5.4 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P106778.conll r.1.1 musz-bi-an-na Muszbi'anna[1][-'a] FN.L1 Muszbi'anna Muszbi'anna "['FN', 'L1']" "['fn', 'l1', 'np']"
P106778.conll r.1.2 gub-ba gub[assigned]-a NF.V.PT gub assigned "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P106778.conll r.2.1 bar-ta bar[outside]-ta N.ABL bar outside "['N', 'ABL']" "['n', 'abl']"
P106778.conll r.2.2 gal2-la gal[be]-a NF.V.PT gal be "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P106778.conll r.3.1 mu mu[year] N mu year ['N'] ['n']
P106778.conll r.3.2 us2-sa us[follow]-a NF.V.PT us follow "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P106778.conll r.3.3 e2 e[house] N e house ['N'] ['n']
P106778.conll r.3.4 puzur4-da-gan Puzurdagan[1][-ø] SN.ABS Puzurdagan Puzurdagan "['SN', 'ABS']" "['sn', 'abs', 'np']"
P106778.conll r.3.5 ba-du3 ba-du[build][-ø] MID.V.3-SG-S ba-du build "['MID', 'V', '3-SG-S']" "['mid', 'vblex', '3-sg-s']"
P122070.conll a.1.1 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P122070.conll a.1.2 u8 u[ewe] N u ewe ['N'] ['n']
P122070.conll a.2.1 ri-ri-ga deg[collect]-a NF.V.PT deg collect "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P122070.conll a.3.1 am3-ma Amma[1] PN Amma Amma ['PN'] "['pn', 'np']"
P122070.conll a.3.2 na-gada nagada[herdsman][-ak] N.GEN nagada herdsman "['N', 'GEN']" "['n', 'gen']"
P122070.conll a.4.1 kiszib3 kiszib[seal] N kiszib seal ['N'] ['n']
P122070.conll a.4.2 ur-e11-e Ure'e[1][-ak] PN.GEN Ure'e Ure'e "['PN', 'GEN']" "['pn', 'gen', 'np']"
P122070.conll b.1.1 iti iti[month] N iti month ['N'] ['n']
P122070.conll b.1.2 e2-iti-6(disz) E'iti6[1][-'a] MN.L1 E'iti6 E'iti6 "['MN', 'L1']" "['mn', 'l1', 'np']"
P122070.conll b.2.1 mu mu[year] N mu year ['N'] ['n']
P122070.conll b.2.2 ki-masz{ki} Kimasz[1][-ø] SN.ABS Kimasz Kimasz "['SN', 'ABS']" "['sn', 'abs', 'np']"
P122070.conll b.2.3 ba-hul ba-hulu[destroy][-ø] MID.V.3-SG-S ba-hulu destroy "['MID', 'V', '3-SG-S']" "['mid', 'vblex', '3-sg-s']"
P122070.conll s1.1.1 ur-e11-e Ure'e[1] PN Ure'e Ure'e ['PN'] "['pn', 'np']"
P122070.conll s1.2.1 dub-sar dubsar[scribe] N dubsar scribe ['N'] ['n']
P122070.conll s1.3.1 dumu dumu[child] N dumu child ['N'] ['n']
P122070.conll s1.3.2 ur-nigar{gar} Urnigar[1][-ak] PN.GEN Urnigar Urnigar "['PN', 'GEN']" "['pn', 'gen', 'np']"
P128133.conll o.1.1 3(disz) 3(disz)[one] NU 3(disz) one ['NU'] ['num']
P128133.conll o.1.2 gu4 gud[ox] N gud ox ['N'] ['n']
P128133.conll o.2.1 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P128133.conll o.2.2 udu udu[sheep] N udu sheep ['N'] ['n']
P128133.conll o.2.3 niga niga[fattened][-ø] NF.V.ABS niga fattened "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P128133.conll o.3.1 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P128133.conll o.3.2 udu udu[sheep] N udu sheep ['N'] ['n']
P128133.conll o.3.3 szimaszgi szimaszgi[sheep_designation] N szimaszgi sheep_designation ['N'] ['n']
P128133.conll o.3.4 gaba gaba[sheep_designation][-ø] NF.V.ABS gaba sheep_designation "['NF', 'V', 'ABS']" "['nf', 'vblex', 'abs']"
P128133.conll o.4.1 5(u) 5(u)[ten] NU 5(u) ten ['NU'] ['num']
P128133.conll o.4.2 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P128133.conll o.4.3 udu udu[sheep] N udu sheep ['N'] ['n']
P128133.conll r.1.1 3(disz) 3(disz)[one] NU 3(disz) one ['NU'] ['num']
P128133.conll r.1.2 masz2-gal maszgal[billy_goat][-ø] N.ABS maszgal billy_goat "['N', 'ABS']" "['n', 'abs']"
P128133.conll r.2.1 u4 ud[day] N ud day ['N'] ['n']
P128133.conll r.2.2 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P128133.conll r.2.3 5(disz)-kam 5(disz)[one]-ak-am[-'a] NU.GEN.COP-3-SG.L1 5(disz) one "['NU', 'GEN', 'COP-3-SG', 'L1']" "['num', 'gen', 'cop-3-sg', 'l1']"
P128133.conll r.3.1 ki ki[place] N ki place ['N'] ['n']
P128133.conll r.3.2 ab-ba-sa6-ga-ta Abbasaga[1][-ak]-ta PN.GEN.ABL Abbasaga Abbasaga "['PN', 'GEN', 'ABL']" "['pn', 'gen', 'abl', 'np']"
P128133.conll r.4.1 lu2-dingir-ra Ludingira[1][-e] PN.ERG Ludingira Ludingira "['PN', 'ERG']" "['pn', 'erg', 'np']"
P128133.conll r.4.2 i3-dab5 i[-n]-dab[seize][-ø] FIN.3-SG-H-A.V.3-SG-P -dab seize "['FIN', '3-SG-H-A', 'V', '3-SG-P']" "['fin', '3-sg-h-a', 'vblex', '3-sg-p']"
P128133.conll r.5.1 iti iti[month] N iti month ['N'] ['n']
P128133.conll r.5.2 ezem-an-na Ezemanna[1][-'a] MN.L1 Ezemanna Ezemanna "['MN', 'L1']" "['mn', 'l1', 'np']"
P128133.conll r.6.1 mu mu[year] N mu year ['N'] ['n']
P128133.conll r.6.2 {d}amar-{d}suen Amarsuen[1][-ø] RN.ABS Amarsuen Amarsuen "['RN', 'ABS']" "['rn', 'abs', 'np']"
P128133.conll r.6.3 lugal lugal[king][-ø] N.ABS lugal king "['N', 'ABS']" "['n', 'abs']"
P128133.conll l.1.1 1(gesz2) 1(gesz)[sixty] NU 1(gesz) sixty ['NU'] ['num']
P101074.conll o.1.1 2(asz) 2(asz)[one] NU 2(asz) one ['NU'] ['num']
P101074.conll o.1.2 gu2 gun[unit] N gun unit ['N'] ['n']
P101074.conll o.1.3 siki-gi sikigi[wool_type] N sikigi wool_type ['N'] ['n']
P101074.conll o.2.1 nig2-ba nigba[gift] N nigba gift ['N'] ['n']
P101074.conll o.2.2 lugal-an-dul3 Lugalandul[1][-ak] PN.GEN Lugalandul Lugalandul "['PN', 'GEN']" "['pn', 'gen', 'np']"
